FIPS,T2,Q2,U10,V10,SWDOWN,GLW
37133,300.29,0.01991,0.7,3.36,345.09,430.07
37135,302.23,0.0146,-0.69,0.91,885.17,399.43
37137,299.65,0.01982,-1.8,6.03,181.76,443.26
37139,298.78,0.01884,-1.04,2.54,274.13,420.16
37141,301.0,0.02006,-0.01,1.64,439.49,428.73
37143,298.77,0.01894,-1.16,2.42,284.48,422.53
37145,302.02,0.01482,-1.14,0.88,892.49,395.38
37147,298.55,0.01911,0.66,0.62,350.41,419.72
37149,302.33,0.0145,-0.53,-1.12,918.26,398.68
37151,302.55,0.01472,-0.18,0.67,847.42,403.6
37153,304.26,0.01429,0.31,1.02,896.03,410.12
37155,304.36,0.01503,1.08,0.64,874.27,414.67
37157,302.18,0.01458,-0.62,0.92,874.96,400.11
37159,300.14,0.01657,0.75,-1.07,464.03,411.2
37161,301.13,0.01565,-0.74,-1.49,901.95,394.16
37163,302.62,0.01715,-0.9,0.01,765.9,419.51
37165,304.55,0.01368,0.38,1.13,899.51,406.64
37167,300.22,0.01757,2.43,-0.07,402.98,416.24
37169,299.69,0.01601,0.02,-0.28,463.96,409.06
37171,298.54,0.01667,-0.42,-0.11,417.47,403.66
37173,297.07,0.01431,0.95,-3.67,932.77,361.43
37175,298.01,0.01448,0.5,-0.73,763.07,386.59
37177,299.09,0.019,-0.86,4.18,292.74,423.42
37179,300.29,0.01722,2.18,-0.68,457.54,415.84
37181,301.27,0.01476,-1.61,-0.27,883.98,389.88
37183,302.64,0.01508,-1.64,-0.3,830.94,408.01
37185,300.65,0.01577,-1.6,0.2,657.55,403.17
37187,299.01,0.0189,-1.06,3.91,149.56,428.49
37189,296.21,0.01434,2.0,-1.62,762.35,384.19
37191,300.82,0.0168,-2.72,-2.11,554.53,415.44
37193,298.03,0.01635,0.59,0.6,481.21,398.03
37195,300.0,0.01687,-2.87,-1.82,575.49,413.5
37197,300.03,0.0161,0.16,-0.48,464.32,408.16
37199,296.69,0.01321,3.01,-2.66,624.22,394.87
38001,298.41,0.00789,2.57,-4.78,943.92,336.17
38003,296.16,0.00933,2.84,-4.4,725.82,365.65
38005,295.86,0.00814,5.39,-4.36,916.5,330.21
38007,297.48,0.00805,4.33,-4.68,938.05,331.36
38009,296.51,0.00741,4.95,-5.49,816.02,348.63
38011,297.64,0.00822,2.67,-4.23,942.3,335.06
38013,296.54,0.00709,4.02,-5.28,911.85,325.9
38015,297.78,0.00839,3.93,-5.19,920.6,340.23
38017,297.39,0.00942,2.54,-3.68,845.96,356.26
38019,294.39,0.00817,6.13,-4.53,866.12,328.47
38021,297.4,0.01067,0.32,-4.24,921.94,350.38
38023,296.58,0.00691,3.73,-5.02,741.41,360.42
38025,297.73,0.008,3.74,-4.6,932.82,333.31
38027,295.78,0.0081,4.5,-4.29,917.79,329.77
38029,298.56,0.00871,2.05,-4.46,913.53,346.59
38031,295.84,0.00836,3.82,-5.38,919.75,332.01
38033,297.54,0.00798,4.15,-4.6,938.63,331.51
38035,296.28,0.00782,4.38,-4.34,768.81,351.29
38037,299.0,0.00784,3.48,-5.02,940.84,338.79
38039,296.17,0.00804,4.21,-5.22,919.56,331.37
38041,298.48,0.00766,4.15,-5.21,943.4,334.79
38043,296.79,0.00884,2.88,-4.71,908.53,341.07
38045,297.22,0.00982,0.99,-4.7,908.93,348.93
38047,297.27,0.00892,1.8,-4.24,932.94,338.56
38049,296.76,0.00833,3.96,-4.13,854.93,345.57
38051,297.72,0.00933,0.67,-4.83,936.26,340.77
38053,297.89,0.00773,4.01,-4.54,929.75,332.47
38055,296.98,0.0086,3.53,-4.37,924.48,335.0
38057,297.79,0.00818,3.31,-4.92,930.67,335.26
38059,298.97,0.0078,4.44,-5.23,936.24,338.99
38061,296.83,0.00756,3.78,-4.69,825.14,347.89
38063,295.55,0.00791,4.7,-3.56,908.99,328.52
38065,297.83,0.00815,3.64,-5.37,932.53,334.89
38067,293.86,0.0087,5.48,-2.93,446.89,360.39
38069,296.38,0.00808,5.29,-4.24,916.1,331.36
38071,295.59,0.00797,6.1,-3.99,906.93,329.67
38073,297.62,0.01038,0.8,-3.86,798.78,373.75
38075,297.11,0.00728,4.48,-5.37,901.07,332.79
38077,297.45,0.01114,2.16,-3.46,764.52,372.89
38079,295.54,0.00741,5.9,-5.39,910.91,324.41
38081,297.48,0.0111,1.14,-3.39,906.75,357.35
38083,295.9,0.00923,2.81,-3.88,920.96,334.62
38085,298.97,0.00851,1.77,-4.57,939.31,342.34
38087,297.78,0.00786,3.45,-4.51,942.48,332.66
38089,297.87,0.00781,4.98,-5.31,939.87,332.54
38091,296.17,0.00827,4.34,-4.8,695.51,360.31
38093,296.31,0.00915,2.55,-4.93,922.04,338.41
38095,296.02,0.00759,6.24,-5.53,911.38,327.71
38097,297.61,0.00818,4.03,-4.14,779.42,360.19
38099,294.73,0.00845,5.22,-4.21,736.81,346.86
38101,296.7,0.00801,3.34,-4.83,914.37,332.46
38103,295.37,0.00919,3.1,-3.95,919.7,332.37
38105,297.09,0.00719,4.06,-4.92,798.38,350.55
39001,302.33,0.01288,2.49,-2.62,924.17,383.86
39003,301.08,0.01199,2.98,-1.95,920.76,374.86
39005,299.53,0.0141,0.85,-4.56,906.34,374.16
39007,291.07,0.01203,2.64,0.32,486.58,373.43
39009,300.88,0.01379,-0.02,-2.4,694.43,407.64
39011,300.9,0.01203,3.26,-1.93,924.34,373.14
39013,296.29,0.01547,0.63,-1.07,195.29,414.03
39015,301.78,0.01249,2.52,-3.21,931.33,377.29
39017,301.84,0.0121,1.45,-3.06,928.82,379.01
39019,295.5,0.0157,0.52,0.37,245.27,404.3
39021,300.04,0.01268,2.78,-3.06,927.94,368.31
39023,300.31,0.01277,2.62,-3.16,929.43,369.13
39025,301.99,0.01257,2.05,-3.19,931.46,377.17
39027,300.72,0.01326,2.85,-3.5,930.75,373.53
39029,296.2,0.01519,1.83,0.04,181.13,411.22
39031,300.23,0.01423,0.08,-1.6,895.9,383.84
39033,300.15,0.0134,1.77,-2.7,909.71,378.35
39035,291.29,0.01144,1.12,-0.57,867.1,355.77
39037,300.68,0.0121,3.33,-2.2,929.8,371.95
39039,301.82,0.01187,3.32,-1.61,915.42,380.09
39041,300.61,0.01357,3.77,-2.68,915.97,377.86
39043,292.6,0.01239,-1.44,-0.57,901.89,350.97
39045,301.27,0.01342,2.95,-3.22,912.94,383.58
39047,300.67,0.01341,3.32,-3.32,924.25,377.61
39049,301.51,0.01319,3.58,-3.11,915.54,382.0
39051,301.38,0.01229,2.83,-1.76,911.8,378.99
39053,302.48,0.01308,2.39,-2.73,908.83,391.69
39055,297.66,0.01443,1.93,-2.78,877.0,367.76
39057,300.61,0.01302,2.36,-3.25,930.8,371.1
39059,297.68,0.01479,-0.19,-1.4,570.1,399.33
39061,302.41,0.01209,1.14,-3.29,931.84,378.57
39063,300.87,0.01272,2.99,-2.12,917.0,375.4
39065,300.36,0.01268,3.09,-2.64,922.13,370.72
39067,295.39,0.01553,0.72,-0.48,120.47,411.84
39069,301.54,0.01218,2.8,-2.06,914.77,378.27
39071,301.29,0.0131,2.74,-3.32,926.96,378.31
39073,301.63,0.01326,2.32,-3.0,909.33,385.8
39075,300.35,0.01393,0.8,-2.93,884.98,385.19
39077,298.69,0.01433,-0.51,-3.78,910.28,367.23
39079,302.22,0.0134,2.63,-3.06,913.96,387.02
39081,296.15,0.01546,2.05,-0.29,234.89,406.96
39083,300.82,0.01309,2.3,-2.75,906.17,381.46
39085,288.98,0.01073,1.82,1.24,828.47,352.8
39087,302.61,0.01322,2.64,-2.78,914.42,389.16
39089,301.07,0.01337,2.94,-2.85,908.77,382.43
39091,300.06,0.01241,2.93,-2.92,925.86,368.27
39093,293.76,0.01264,0.41,-1.21,882.8,360.5
39095,297.4,0.01254,-0.7,0.7,903.16,371.94
39097,300.34,0.01346,3.56,-3.18,924.47,373.83
39099,297.54,0.01491,1.66,-1.96,352.59,408.59
39101,300.4,0.01342,3.42,-2.23,915.53,376.75
39103,298.82,0.01443,1.64,-3.95,901.49,370.93
39105,301.1,0.01365,0.27,-2.35,600.39,414.71
39107,301.11,0.01209,3.58,-1.61,927.96,372.88
39109,300.76,0.01213,2.73,-2.57,927.11,373.45
39111,296.53,0.01524,0.19,-1.65,207.95,411.64
39113,301.34,0.01209,1.97,-3.02,927.72,375.65
39115,300.31,0.01406,-0.53,-2.36,900.53,383.42
39117,300.15,0.01336,3.29,-2.77,913.16,376.48
39119,300.47,0.01352,-0.33,-1.72,900.67,382.55
39121,297.96,0.01487,-0.22,-1.64,512.91,402.44
39123,294.4,0.01267,-2.85,0.59,902.01,360.57
39125,301.9,0.01176,3.39,-1.58,918.72,379.27
39127,301.27,0.01345,1.42,-2.46,904.29,386.75
39129,301.36,0.01339,3.08,-3.26,917.21,383.99
39131,302.16,0.0129,2.14,-2.98,916.78,385.98
39133,298.93,0.01434,1.55,-2.41,858.85,378.29
39135,301.01,0.01194,2.65,-2.73,930.08,374.59
39137,301.46,0.012,2.89,-1.88,917.83,377.66
39139,300.05,0.01331,1.18,-3.42,907.19,375.79
39141,301.71,0.01311,2.37,-3.13,916.56,384.23
39143,299.67,0.01407,-1.21,-1.53,906.34,376.99
39145,302.5,0.01292,2.23,-2.8,917.45,387.69
39147,300.12,0.01369,0.34,-2.35,907.96,379.05
39149,300.63,0.01208,3.2,-2.21,926.31,371.95
39151,299.04,0.01487,0.39,-2.15,829.37,386.6
39153,299.17,0.01416,2.26,-3.75,830.46,382.57
39155,297.37,0.01479,1.49,-2.33,519.72,388.2
39157,297.67,0.01555,-0.43,-0.52,745.71,384.7
39159,300.28,0.01319,3.47,-2.85,923.57,370.98
39161,301.49,0.01186,3.4,-1.42,922.64,376.49
39163,301.93,0.01309,2.46,-2.98,887.34,390.15
39165,301.63,0.0125,1.63,-3.1,930.35,374.84
39167,298.76,0.01477,-0.33,-2.26,591.31,399.35
39169,299.71,0.01414,1.5,-4.3,897.44,378.62
39171,301.48,0.01188,3.35,-1.51,914.45,378.34
39173,301.3,0.01291,2.11,-1.43,909.79,381.71
39175,300.64,0.01306,2.86,-2.08,913.41,378.3
40001,309.02,0.00817,-0.88,0.8,992.09,389.78
40003,310.41,0.00695,-0.07,3.74,998.56,394.61
40005,310.54,0.00827,-1.3,-0.17,1007.42,393.57
40007,311.13,0.00818,1.23,5.07,994.54,403.23
40009,309.75,0.00695,0.91,5.04,1006.37,393.86
40011,310.48,0.00701,0.64,4.08,1006.2,391.65
40013,311.48,0.00754,-1.92,-0.85,1012.52,394.68
40015,310.44,0.0071,0.15,3.16,1010.92,389.79
40017,310.09,0.00693,0.23,3.22,1010.04,387.29
40019,311.43,0.00706,-0.6,1.24,1014.3,393.89
40021,309.68,0.00821,-0.23,0.74,990.8,393.93
40023,310.9,0.00795,-1.62,-1.55,1011.29,392.71
40025,309.51,0.00876,2.52,4.9,985.32,393.15
40027,310.94,0.00717,-0.32,2.19,1008.37,391.1
40029,311.15,0.00811,-1.25,0.48,1005.37,398.42
40031,310.52,0.00726,0.2,3.05,1014.57,389.66
40033,311.02,0.00722,-0.4,2.62,1018.73,392.2
40035,310.42,0.00706,0.18,0.94,849.97,404.51
40037,309.99,0.00823,0.09,1.14,982.41,396.44
40039,310.21,0.007,1.32,4.69,1005.99,392.9
40041,309.72,0.00754,-0.4,0.36,989.11,391.08
40043,310.27,0.00697,1.7,4.46,1001.63,394.1
40045,310.49,0.00779,1.41,4.71,997.46,399.85
40047,310.17,0.00725,0.53,3.55,1000.59,393.43
40049,311.41,0.00701,-0.48,1.79,1012.96,393.42
40051,310.96,0.00689,-0.22,2.33,1012.8,389.74
40053,310.0,0.00751,0.05,3.17,971.73,397.92
40055,309.83,0.00692,0.2,4.27,1012.78,390.91
40057,310.06,0.00725,-0.08,4.38,1010.22,395.83
40059,311.45,0.00797,0.89,4.13,992.39,405.77
40061,310.11,0.00792,-1.59,0.08,998.2,393.45
40063,309.96,0.00882,-0.48,0.97,994.55,397.51
40065,310.42,0.00702,-0.36,3.71,1016.8,390.98
40067,311.71,0.00694,-0.9,1.45,984.52,401.35
40069,311.35,0.0077,-1.26,0.66,1010.06,397.26
40071,309.62,0.0074,0.72,1.96,737.23,411.15
40073,310.34,0.00716,0.1,3.47,1005.18,391.82
40075,309.95,0.00731,0.32,3.84,1014.85,388.52
40077,309.22,0.00813,-1.6,-0.03,1003.24,387.17
40079,308.75,0.00809,-1.72,-0.57,1003.11,384.32
40081,310.39,0.00787,-0.29,2.08,993.58,394.35
40083,310.8,0.00739,0.56,2.78,1001.7,394.1
40085,311.51,0.00727,-1.18,0.66,1005.05,397.7
40087,311.14,0.00699,-0.26,2.17,1011.05,391.31
40089,309.53,0.00841,-1.68,-1.57,1007.75,388.79
40091,310.29,0.00823,-0.2,0.66,995.22,396.93
40093,310.93,0.00688,0.48,3.88,999.65,396.16
40095,311.26,0.00791,-1.22,0.6,1012.13,396.71
40097,310.66,0.00754,0.06,0.77,986.11,397.2
40099,311.02,0.0073,-0.33,1.38,1012.3,393.62
40101,310.83,0.00766,-0.83,0.46,993.63,397.58
40103,310.69,0.00753,0.6,2.59,994.63,396.45
40105,310.2,0.00722,0.49,1.26,774.29,409.39
40107,310.01,0.00846,0.01,1.23,994.39,396.41
40109,310.51,0.00728,0.1,2.47,1006.4,390.65
40111,310.45,0.00806,0.3,0.89,983.89,399.13
40113,309.97,0.00732,0.14,1.84,781.69,405.58
40115,310.06,0.00716,-0.04,0.74,891.87,401.66
40117,310.67,0.00763,0.17,2.36,994.82,395.31
40119,310.78,0.00753,0.2,2.53,993.0,396.06
40121,309.92,0.00853,-0.56,0.24,999.47,394.58
40123,310.88,0.00771,-1.17,0.77,1008.25,394.21
40125,310.74,0.00757,-0.66,1.81,1007.23,392.29
40127,309.52,0.00794,-1.57,-1.08,1008.28,386.28
40129,310.1,0.00733,1.37,5.05,1000.58,397.77
40131,310.71,0.00732,0.48,1.21,939.41,403.33
40133,310.12,0.00837,-0.48,1.38,1002.91,393.23
40135,309.42,0.00815,-1.38,0.64,995.25,390.79
40137,311.4,0.007,-0.4,2.49,1016.07,391.87
40139,311.07,0.00811,1.9,5.57,999.71,399.13
40141,310.91,0.00723,-0.63,3.06,1017.8,391.94
40143,310.56,0.00733,0.09,1.14,942.37,403.72
40145,310.8,0.00757,0.05,0.67,960.6,402.27
40147,310.26,0.00705,0.36,1.38,803.35,406.73
40149,309.91,0.00712,0.84,4.46,1010.94,390.05
40151,310.9,0.00703,0.0,4.01,994.4,399.98
40153,310.86,0.00722,1.24,4.41,996.52,399.46
41001,303.64,0.00383,1.32,-1.22,964.01,327.25
41003,300.52,0.0098,-0.07,-1.53,916.84,343.91
41005,298.52,0.00928,1.27,-1.65,928.06,325.54
41007,292.98,0.01024,1.84,-1.93,862.9,331.38
41009,299.4,0.0105,0.92,-2.11,902.61,342.9
41011,295.06,0.01043,0.63,-3.53,906.79,332.59
41013,302.05,0.00437,1.83,-1.36,960.05,322.96
41015,296.12,0.01053,0.68,-2.84,915.98,340.18
41017,301.53,0.00431,1.32,-1.35,958.66,319.15
41019,299.95,0.0097,0.75,-2.24,927.36,339.8
41021,304.02,0.00557,2.5,-1.3,947.71,337.33
41023,301.63,0.00535,1.95,-1.52,957.16,324.94
41025,303.67,0.00504,2.16,-1.18,966.41,337.78
41027,299.55,0.00876,3.42,-1.05,933.64,323.44
41029,302.35,0.00927,0.85,-1.63,938.9,350.02
41031,302.57,0.00444,0.53,-1.32,956.27,322.38
41033,302.89,0.00931,-0.36,-1.64,929.35,354.37
41035,301.72,0.00759,2.39,0.44,952.33,337.64
41037,302.41,0.00578,2.08,-0.2,962.33,335.28
41039,299.11,0.00946,1.13,-2.08,928.95,331.84
41041,292.37,0.00987,1.57,-3.03,871.83,323.71
41043,299.62,0.00927,1.27,-1.79,932.66,330.2
41045,305.43,0.00456,1.05,-1.67,967.83,345.32
41047,299.78,0.00898,0.57,-1.7,925.75,333.91
41049,303.66,0.0063,1.94,-1.37,944.68,339.34
41051,299.22,0.00876,1.56,-0.22,914.26,336.37
41053,300.35,0.00957,0.56,-0.49,914.41,343.18
41055,304.01,0.00569,2.46,-1.4,945.35,336.64
41057,293.3,0.01039,1.84,-2.02,883.78,323.44
41059,302.94,0.00675,1.73,-1.66,944.54,337.27
41061,301.9,0.00562,1.18,-1.86,955.83,323.46
41063,301.99,0.0049,0.52,-1.34,949.35,324.84
41065,303.28,0.00569,1.11,-1.08,946.71,330.81
41067,300.5,0.0095,-0.0,-0.06,907.65,346.56
41069,302.07,0.00512,0.79,-1.72,956.48,325.14
41071,300.11,0.00988,0.98,0.15,910.79,344.27
42001,300.14,0.01637,-0.64,2.58,461.1,414.4
42003,298.85,0.01429,2.01,0.24,618.83,403.68
42005,298.84,0.01407,2.17,-0.26,579.39,398.99
42007,297.27,0.01566,2.51,0.03,336.78,407.55
42009,298.3,0.0162,-1.53,1.41,579.51,394.56
42011,297.37,0.01756,-0.63,1.99,372.7,417.16
42013,296.68,0.01723,0.82,1.05,305.41,408.66
42015,298.6,0.0158,1.05,3.78,747.25,392.6
42017,298.97,0.01854,-1.95,4.19,592.48,424.87
42019,298.02,0.01573,2.28,-0.25,559.54,403.72
42021,297.62,0.01667,0.38,0.62,668.93,395.79
42023,297.4,0.01615,-0.16,-0.31,389.27,396.81
42025,297.16,0.01723,-1.47,3.32,467.73,414.79
42027,297.36,0.01665,-0.7,2.24,242.3,408.7
42029,299.24,0.01821,-2.65,4.14,616.17,410.14
42031,298.9,0.01489,1.75,-0.64,726.83,395.27
42033,297.73,0.0164,0.91,0.3,519.89,396.35
42035,297.45,0.0169,-0.78,1.88,294.29,409.73
42037,299.39,0.01571,0.04,2.7,534.62,414.54
42039,294.96,0.01504,2.51,-1.49,308.88,400.25
42041,300.8,0.01572,-0.56,2.36,554.43,417.48
42043,300.31,0.0163,-1.31,1.95,655.64,413.42
42045,299.61,0.01831,-2.47,5.16,575.64,422.85
42047,297.87,0.01583,2.14,-0.33,685.52,392.83
42049,290.16,0.01181,2.99,1.16,445.01,378.65
42051,296.77,0.01672,3.6,-1.82,605.7,393.93
42053,298.69,0.01484,2.13,-0.99,801.35,389.71
42055,300.11,0.01586,-0.41,2.81,530.74,409.09
42057,298.82,0.01609,-1.03,2.4,396.13,403.21
42059,296.56,0.01541,1.89,-1.92,505.52,391.48
42061,298.27,0.01674,-0.33,2.86,330.11,407.89
42063,298.93,0.01553,3.0,-0.84,700.53,400.65
42065,298.89,0.0149,2.78,-0.77,749.56,394.16
42067,299.46,0.01644,-1.21,2.28,627.61,407.49
42069,298.91,0.01517,1.06,3.49,501.26,405.7
42071,299.97,0.01783,-2.31,2.59,788.77,405.9
42073,297.21,0.01562,2.89,-1.35,308.52,409.03
42075,297.69,0.01695,-3.27,1.37,505.44,410.9
42077,298.53,0.01837,-1.42,3.36,541.21,423.1
42079,298.98,0.01552,0.38,3.11,615.06,407.35
42081,298.75,0.01639,-0.83,3.1,734.26,395.14
42083,297.42,0.01563,2.0,-0.61,699.54,391.66
42085,296.06,0.01545,2.66,-1.94,284.01,407.07
42087,299.13,0.0161,-1.79,3.12,522.73,406.95
42089,296.42,0.01733,-1.28,3.23,240.08,417.87
42091,299.49,0.01837,-2.49,4.57,687.38,416.43
42093,299.75,0.01635,-0.04,2.94,526.1,414.98
42095,298.08,0.0183,-1.63,3.36,376.19,426.7
42097,299.59,0.01611,-0.16,2.42,507.47,418.64
42099,299.77,0.01624,-0.46,1.55,593.94,409.55
42101,299.46,0.01795,-2.43,4.84,340.13,441.04
42103,296.37,0.01728,-1.04,3.71,238.42,413.15
42105,295.85,0.01607,0.12,0.52,294.95,394.21
42107,296.6,0.01652,-1.79,3.0,327.05,415.28
42109,298.69,0.01645,-0.48,2.15,350.72,417.44
42111,296.86,0.0164,0.72,-0.62,502.91,400.72
42113,297.77,0.01562,0.36,3.46,713.58,386.98
42115,299.15,0.01561,1.23,4.35,751.93,397.5
42117,297.43,0.01627,0.84,2.9,561.52,399.2
42119,298.7,0.01662,-1.01,3.43,482.62,411.26
42121,297.19,0.01579,2.81,-1.31,453.63,412.31
42123,297.79,0.01525,2.78,-0.98,758.87,388.64
42125,297.16,0.01531,2.03,-0.5,518.93,397.14
42127,298.45,0.01574,0.09,3.62,428.01,406.94
42129,297.7,0.01596,2.83,-1.09,604.41,400.72
42131,298.89,0.01582,0.97,3.81,607.58,403.16
42133,300.57,0.01711,-1.69,3.2,565.46,416.3
44001,297.77,0.01736,-2.4,7.71,93.39,433.7
44003,296.81,0.01726,-2.41,5.47,142.3,433.19
44005,297.41,0.01723,-3.83,7.44,686.0,403.99
44007,296.69,0.01731,-2.11,4.84,144.55,433.07
44009,296.41,0.01681,-3.5,6.6,504.94,411.42
45001,304.17,0.01577,1.49,-0.77,922.87,409.69
45003,302.56,0.01678,0.63,-1.47,844.37,411.89
45005,301.97,0.01837,1.56,-0.26,811.65,418.11
45007,303.72,0.01503,1.35,0.45,923.69,406.98
45009,301.56,0.01823,1.89,-0.22,476.64,423.76
45011,301.97,0.01764,1.04,-0.68,778.3,417.93
45013,302.95,0.01773,0.53,4.55,871.98,416.64
45015,302.51,0.01808,-0.62,3.51,710.26,420.96
45017,301.69,0.01747,2.04,0.16,481.63,423.09
45019,302.71,0.01759,-0.18,5.83,874.24,412.36
45021,301.07,0.01695,-1.01,-1.59,897.33,398.48
45023,301.71,0.01657,-0.09,-1.07,879.42,402.94
45025,303.81,0.01489,1.27,0.83,812.76,414.4
45027,304.82,0.01568,1.3,1.03,730.14,435.71
45029,302.07,0.01816,0.58,3.25,673.03,422.26
45031,304.32,0.01465,0.32,0.31,904.21,410.5
45033,304.84,0.01472,1.67,-0.03,845.14,420.87
45035,301.98,0.01867,0.28,2.62,664.29,422.81
45037,302.39,0.01694,-0.1,-1.2,890.81,409.95
45039,301.65,0.01682,0.5,-1.12,816.65,407.34
45041,304.83,0.01555,0.65,0.52,829.71,424.55
45043,301.92,0.0187,-1.28,3.73,832.91,415.11
45045,302.95,0.01459,0.69,0.11,920.3,402.94
45047,303.81,0.01594,0.71,-1.01,864.16,415.86
45049,302.49,0.01819,1.85,1.04,748.21,420.34
45051,302.17,0.01814,-1.44,3.23,852.97,414.8
45053,303.13,0.01791,1.57,2.16,842.77,419.7
45055,301.73,0.01633,2.65,-0.37,516.39,420.3
45057,300.74,0.01683,1.75,-0.59,702.43,411.74
45059,303.56,0.0156,0.02,-0.72,915.35,407.21
45061,304.28,0.01513,0.67,0.36,838.82,418.13
45063,301.28,0.01719,0.16,-0.15,625.54,415.36
45065,304.26,0.01583,1.6,-1.08,865.64,420.29
45067,304.1,0.01665,0.25,1.43,851.62,420.28
45069,304.72,0.01326,0.34,0.61,902.48,407.24
45071,301.99,0.01682,-0.5,-1.57,852.75,408.98
45073,302.96,0.01481,0.96,1.4,917.51,402.68
45075,301.98,0.01765,1.38,-0.02,564.7,423.11
45077,302.86,0.01479,1.21,0.94,924.07,401.59
45079,301.34,0.01738,1.37,0.11,509.45,420.33
45081,301.41,0.01735,-0.05,-0.31,841.05,410.82
45083,303.27,0.01527,-0.16,-0.78,910.39,406.44
45085,303.17,0.01646,2.0,0.67,631.79,426.72
45087,301.21,0.01727,-0.94,-0.05,853.87,406.77
45089,303.07,0.01759,-0.87,3.17,752.22,426.35
45091,301.17,0.01663,0.45,-1.09,879.45,399.17
46003,300.55,0.01396,0.91,-0.04,934.64,380.15
46005,299.96,0.01285,2.59,-1.7,875.78,384.62
46007,299.94,0.01315,-1.96,-6.94,942.81,362.27
46009,301.96,0.01343,-0.85,3.13,934.03,390.08
46011,298.03,0.01277,2.59,2.47,923.98,366.33
46013,298.09,0.01164,-0.05,-3.96,919.21,359.73
46015,301.38,0.01399,1.29,-3.03,935.95,382.14
46017,300.22,0.01332,0.64,-3.36,936.84,373.95
46019,299.1,0.0088,-1.1,-4.23,950.76,343.31
46021,299.54,0.00916,0.17,-5.06,936.97,347.68
46023,301.96,0.01381,-0.33,0.38,937.29,387.15
46025,296.83,0.01261,3.23,-1.17,558.77,392.29
46027,299.62,0.01391,-1.54,5.55,920.61,383.74
46029,294.92,0.0127,3.21,0.28,229.1,408.94
46031,299.28,0.00869,0.87,-4.81,923.43,346.84
46033,299.4,0.00969,-2.51,-4.52,944.89,343.35
46035,299.35,0.01412,0.25,3.48,933.12,377.66
46037,296.09,0.01275,2.41,-1.63,594.26,388.71
46039,296.61,0.01284,3.01,2.07,803.97,374.64
46041,300.49,0.00919,0.02,-5.31,934.82,353.83
46043,300.38,0.01417,-0.75,2.12,936.25,381.16
46045,298.16,0.01112,-1.07,-3.49,931.89,353.29
46047,301.04,0.01015,-5.59,-3.46,825.93,369.44
46049,298.42,0.01176,-0.68,-4.53,933.22,356.5
46051,294.57,0.01283,2.73,0.85,138.54,410.12
46053,302.54,0.01478,0.84,-2.43,941.35,387.53
46055,300.83,0.01042,-1.95,-6.01,949.75,357.5
46057,297.53,0.01244,3.37,0.48,712.78,387.36
46059,299.37,0.01304,1.13,-3.62,934.18,368.11
46061,298.89,0.01389,0.59,5.16,931.37,376.32
46063,297.48,0.00832,1.23,-3.9,915.13,338.55
46065,300.54,0.0128,-1.73,-4.77,939.08,369.75
46067,299.49,0.01403,-1.77,5.14,931.79,381.2
46069,299.31,0.01268,-0.74,-4.34,939.92,361.72
46071,300.99,0.01179,-2.01,-5.74,952.43,362.76
46073,300.17,0.01336,1.6,-2.22,932.83,377.19
46075,301.47,0.01327,-2.34,-5.58,944.87,372.79
46077,298.87,0.0129,4.01,0.84,930.53,369.95
46079,297.92,0.01358,3.19,5.01,930.93,368.6
46081,295.12,0.00977,-1.29,-3.9,969.34,317.71
46083,297.73,0.01291,0.43,7.34,925.83,372.46
46085,301.13,0.01375,-0.84,-4.1,940.06,377.01
46087,298.24,0.01366,1.24,6.42,930.92,373.52
46089,298.33,0.0104,0.34,-3.94,930.94,350.44
46091,297.13,0.01155,1.09,-3.64,910.21,357.22
46093,299.58,0.00964,-1.23,-5.53,951.64,347.93
46095,301.55,0.01411,-1.9,-5.06,945.61,377.24
46097,298.7,0.01363,3.26,3.25,930.0,372.88
46099,297.77,0.01327,1.97,7.1,931.79,369.27
46101,297.82,0.01355,1.86,5.11,929.76,367.8
46102,300.31,0.01156,-2.88,-6.6,912.23,362.76
46103,298.89,0.01021,-1.77,-5.53,960.69,343.02
46105,298.39,0.00839,0.99,-4.59,809.41,354.95
46107,299.3,0.01094,-1.46,-4.59,938.65,355.19
46109,296.43,0.01223,1.57,-2.28,598.78,395.02
46111,299.84,0.01354,2.38,1.51,929.31,378.7
46115,298.61,0.01295,1.86,-2.75,841.9,378.14
46117,301.29,0.01108,-2.09,-5.58,944.13,364.55
46119,300.25,0.01141,-1.86,-4.9,940.96,360.58
46121,301.27,0.01469,-0.97,-6.0,947.06,375.73
46123,302.19,0.01483,-0.47,-4.07,943.82,383.76
46125,298.45,0.01349,-0.32,7.07,931.05,376.48
46127,299.45,0.01327,-0.35,5.12,853.52,386.12
46129,299.55,0.01028,-0.26,-4.55,937.86,351.94
46135,300.7,0.01363,-1.67,4.95,931.27,387.11
46137,299.57,0.00909,0.08,-5.88,762.4,368.14
47001,301.63,0.01353,-0.29,-2.46,787.86,405.17
47003,303.77,0.0129,0.48,-2.88,952.26,395.72
47005,305.74,0.0113,1.09,-2.36,963.97,393.77
47007,301.93,0.01261,-0.01,-3.37,949.88,383.1
47009,299.76,0.01525,-0.34,-2.94,774.32,398.56
47011,303.23,0.01444,-0.51,-3.42,939.26,399.79
47013,300.85,0.01287,0.63,-3.08,786.66,398.54
47015,303.64,0.01261,0.45,-2.51,947.69,394.47
47017,305.81,0.01087,1.08,-2.52,969.56,389.54
